"ANIO","CodDane","TOTAL Terminales MinTIC","PC entregados MinTIC","Tabletas MinTIC Estudiantes","Tabletas MinTIC Docentes","PC MinTIC Docentes","Retoma de PC","Docentes Formados","Padres Capacitados","Tabletas aportadas por ET","PC aportados por ET","FECHA_CORTE","Inversión","Niños por terminal municipal","Niños por terminal departamental","DEPARTAMENTO","Meta Terminales entregadas Mintic","Meta Docentes Formados","Meta Padres Capacitados","Meta Retoma de PC","VIGENCIA","Demanufactura (toneladas)","meta Demanufactura","docentes acompañados","Meta docentes acompañados","Sedes beneficiadas"
"2021","15218",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05873",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","95001",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","4,00","4,00","GUAVIARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25781",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","73283",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","3,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","47551",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","6,00","MAGDALENA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","73616",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68092",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25168",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","08634",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","4,00","5,51","ATLANTICO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","81736",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,52","ARAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25328",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","44874",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","7,00","LA GUAJIRA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15500",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68549",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52256",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05209",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15322",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","4,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","66075",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","RISARALDA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","86573",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","3,11","PUTUMAYO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25489",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","47545",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","6,00","MAGDALENA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05861",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52323",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68418",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25175",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","5,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25086",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","94001",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,19","GUAINIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05761",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68160",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","44090",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","19,00","7,00","LA GUAJIRA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25873",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","47001",,"0","0","0","0","0","0","10,00","0","0","2021-06-30",",00","7,00","6,00","MAGDALENA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15531",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13442",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","10,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","54871",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,00","NORTE DE SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","27001",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","6,00","6,00","CHOCO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","76622",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","2,00","2,92","VALLE DEL CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52287",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25430",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","11,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68245",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13655",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","6,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05044",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05318",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","2,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","27361",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","5,00","6,00","CHOCO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","17541",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,23","CALDAS","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","23079",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","CORDOBA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25875",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","94888",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","3,19","GUAINIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","08520",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","9,00","5,51","ATLANTICO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13001",,"0","0","0","0","15","0","3,00","0","0","2021-06-30",",00","10,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","20238",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,78","CESAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05380",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","54820",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NORTE DE SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05321",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15762",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05615",,"0","0","0","0","0","0","6,00","0","0","2021-06-30",",00","2,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","63470",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","2,00","QUINDIO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05034",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05240",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13667",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","6,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25740",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","85001",,"0","0","0","0","0","0","8,00","0","0","2021-06-30",",00","6,00","3,60","CASANARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","54347",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,00","NORTE DE SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15511",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15380",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","85279",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","3,60","CASANARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15183",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15542",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","20570",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","7,00","4,78","CESAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","76243",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","2,92","VALLE DEL CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","73124",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","18753",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","5,51","CAQUETA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","85410",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","1,00","3,60","CASANARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52480",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","05361",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15518",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","97666",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","6,00","4,42","VAUPES","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68498",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","4,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","50450",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","META","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52215",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","19845",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","4,01","CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","85263",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","3,60","CASANARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","23068",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","4,00","CORDOBA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15778",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68271",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","91001",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,19","AMAZONAS","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13549",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","13683",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","6,77","BOLIVAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","94883",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","3,19","GUAINIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","44560",,"0","0","0","0","0","0","1,00","0","0","2021-06-30",",00","23,00","7,00","LA GUAJIRA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52585",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","70708",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","3,00","SUCRE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","73678",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52260",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25871",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","41016",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","3,00","HUILA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68867",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","08573",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","1,00","5,51","ATLANTICO","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","94886",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","3,19","GUAINIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","73483",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","85139",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","3,60","CASANARE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","41524",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","3,00","HUILA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","76616",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","2,92","VALLE DEL CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25779",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25386",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","18247",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","5,51","CAQUETA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52354",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","18860",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","4,00","5,51","CAQUETA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","18756",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","7,00","5,51","CAQUETA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68820",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","70823",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","3,00","SUCRE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25823",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","68217",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","SANTANDER","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15131",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","5,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","70702",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","3,00","SUCRE","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","52352",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","44378",,"0","0","0","0","0","0","2,00","0","0","2021-06-30",",00","17,00","7,00","LA GUAJIRA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","25491",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","1,00","2,00","CUNDINAMARCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","15842",,"0","0","0","0","0","0",",00","0","0","2021-06-30",",00","3,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","23,81","100,00",",00","4000,00",",00"
"2021","17446",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","3,23","CALDAS","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","20443",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","4,78","CESAR","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","05856",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","5,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","23417",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","4,00","4,00","CORDOBA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","52203",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","4,00","NARI�O","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","05819",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","3,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","73408",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","6,00","3,00","TOLIMA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","76497",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","2,92","VALLE DEL CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","17524",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","3,23","CALDAS","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","05475",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","6,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","41807",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","3,00","HUILA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","19698",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","6,00","4,01","CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","15248",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","5,00","5,00","BOYACA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","19785",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","2,00","4,01","CAUCA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
"2021","05837",,"0","0","0","0","0","0",",00","0","0","2021-07-31",",00","16,00","4,49","ANTIOQUIA","61214,00","4000,00","4000,00","66529,00","2021-12-31","9,55","100,00",",00","4000,00",",00"
